,T_004,T_005,T_010,T_011,T_018,T_019,T_025,T_026,T_031,T_032,T_038,T_039,T_042,T_043,T_045,T_046,T_048,T_049,T_051,T_052,T_053,T_054,T_056,T_057,T_059,T_060,T_061,T_062,T_063,T_064,T_066,T_067,T_069,T_070,T_071,T_072,T_074,T_075,T_077,T_078,T_080,T_081,T_082,T_083,T_084,T_085,T_087,T_088,T_090,T_091,T_093,T_094,T_096,T_097,T_098,T_099,T_101,T_102
hsa-miR-488-3p,7.947751776,7.614661892,5.394793795,4.276422056,4.115805384,11.18137306,3.808854238,4.601273802,2.278835746,13.40101449,6.125661893,7.030312783,4.589473532,6.676906078,3.251372553,9.771053122,21.90566805,3.995872102,6.388120898,7.348732077,2.792602381,8.102730851,1.642136459,4.593462675,4.170894933,6.498293593,2.94511127,8.964601251,7.827956884,13.20492498,4.002355815,7.363419962,1.4806702,2.103763821,14.72329463,5.940738239,4.236881137,4.495462942,2.284831213,4.153532386,7.981669439,5.605933083,2.715828395,4.563817268,4.089320409,5.872813777,5.412743081,5.361188542,2.089754574,4.557588421,2.310016022,5.99711226,1.99940954,5.806087173,6.707597662,6.283878497,1.531619123,2.647032171
hsa-miR-489-3p,6.863967443,6.270898029,2.697396897,5.831484622,24.6948323,0,6.070361443,2.760764281,0.911534299,4.004900881,1.361258198,3.515156392,6.884210298,2.670762431,6.177607851,2.849890494,1.230655508,1.664946709,0.863259581,4.260134537,2.016879498,1.454336307,1.094757639,1.913942781,0.8937632,2.293515386,1.82316412,4.034070563,9.607037994,2.1647418,4.802826978,2.454473321,6.811082919,0,6.777389592,2.321667817,11.94030138,2.247731471,2.284831213,1.384510795,5.72270639,5.605933083,10.47533809,4.944135374,23.71805837,2.781859157,10.82548616,1.930027875,0,3.646070737,2.46401709,5.451920237,10.71683514,4.976646149,1.490577258,3.590787713,149.0265407,22.6468308
hsa-miR-490-3p,1.204204815,4.479212878,1.798264598,10.49667232,2.057902692,3.194678017,5.713281358,7.730139987,1.595185022,6.777524568,3.856898229,16.93666261,2.294736766,11.35074033,5.202196085,5.903344595,2.338245466,4.994840127,2.24447491,5.644678262,2.172024074,7.063919204,1.094757639,4.593462675,1.191684266,8.218430132,3.365841452,6.499335907,2.490713554,41.34656837,0,9.467254237,0.59226808,7.012546069,0.233703089,4.984757373,1.476488881,6.743194413,0.856811705,11.76834176,1.204780293,9.50571262,1.745889682,6.592180499,1.869403616,17.00025041,4.059557311,12.43795742,4.876094006,18.23035368,5.698039521,19.08172083,0.959716579,6.635528198,3.726443146,6.882343116,0.765809562,4.852892314
hsa-miR-490-5p,0.722522889,2.986141919,1.348698449,5.44271898,1.469930494,1.597339008,2.499560594,3.496968089,0.455767149,2.464554388,2.268763664,8.787890979,1.63909769,4.540296133,2.438529415,2.239199674,2.707442118,2.164430722,1.208563413,3.40810763,5.895493916,2.700910284,1.642136459,1.148365669,2.979210666,3.440273079,0,1.568805219,0.711632444,10.60723482,0.800471163,2.454473321,0.29613404,2.454391124,0.467406179,4.916473025,1.476488881,3.371597206,3.141642918,3.922780587,2.710755658,5.849669304,1.163926455,2.155135932,2.219916793,4.945527391,2.706371541,2.358922958,0.696584858,3.646070737,3.388023499,2.725960118,0.879740198,2.580483188,0.745288629,4.189252331,0.765809562,3.970548257
hsa-miR-491-3p,2.287989148,1.642378055,0.899132299,1.166296924,2.939860989,0.266223168,1.428320339,0,2.050952172,1.540346493,2.268763664,0,3.606014918,1.468919337,0,0,2.215179915,0.665978684,1.035911497,1.384543725,3.102891535,1.246573977,0.821068229,0,0,0,2.243894301,0,2.134897332,0,0,0,1.4806702,1.753136517,4.440358698,1.638824342,1.861659893,0,0,0,2.560158122,2.3154941,2.521840652,1.267727019,5.841886299,0,3.382964426,0.428895083,1.393169716,0,0,1.635576071,1.039692961,1.105921366,2.608510202,1.196929238,2.297428685,2.205860143
hsa-miR-491-5p,52.38290943,17.31962313,20.68004288,26.04729798,27.0467211,10.38270355,20.11551145,9.018496651,19.82587099,12.47680659,15.65446928,10.86502885,34.42105149,13.48735028,13.81833335,12.82450722,23.25938911,17.81492979,11.39502647,11.0763498,8.532951721,10.18035415,17.24243282,14.16317658,8.043868799,10.32081924,12.90239223,10.30929144,15.30009755,14.93671842,19.74495535,9.817893282,18.06417644,14.37571944,28.97918308,12.49603561,17.91045208,3.371597206,32.84444869,17.07563314,9.638242341,12.06494294,11.25128906,9.381179941,62.27450794,13.60020033,33.15305137,17.37025088,11.84194259,4.557588421,21.40614847,8.723072379,8.237567307,15.2985789,23.1039475,16.15854471,24.8122298,9.705784628
hsa-miR-493-3p,32.51352999,19.11130828,103.4002144,22.5484072,33.80840137,11.71381939,15.47347034,8.650394747,3.874020769,14.32522238,17.01572748,28.12125113,14.75187921,14.02150276,19.02052944,10.38174394,19.32129148,10.65565894,3.107734491,10.75683971,3.413180688,14.54336307,3.284272917,13.39759947,3.575052799,30.0068263,17.10969405,22.41150313,15.65591377,23.81215979,20.81225024,15.42811802,28.42886784,6.311291462,5.141467967,14.68113473,18.6807941,4.495462942,13.13777948,10.38383097,7.831071902,14.01483271,6.207607759,12.67727019,9.113342626,17.61844133,30.44667983,12.8668525,13.93169716,16.40731832,51.43635676,15.26537666,63.74117615,14.74561822,4.84437609,8.378504663,15.16302932,13.82339023
hsa-miR-493-5p,23.48199388,24.33705664,91.71149451,29.15742311,54.97540049,14.37605107,44.51598391,12.14736284,8.887459411,30.34482591,21.78013117,44.57857424,26.88120212,26.30700995,26.98639219,13.63876165,36.42740304,23.4757486,4.316297904,25.66731059,8.998385451,26.17805352,8.484371703,21.43615915,5.958421332,45.10580259,48.10348408,30.70375928,31.31182754,32.68760117,39.75673443,30.15495794,51.82345699,18.58324708,8.413311218,24.10437469,40.82812732,20.22958324,21.99150043,9.230071969,9.638242341,26.6891162,11.25128906,21.55135932,14.72155347,30.90954619,47.36150196,14.15353775,10.44877287,15.49580063,85.77859495,13.62980059,144.6772743,29.67555666,10.06139649,24.23781706,32.47032541,26.32326437
hsa-miR-494-3p,75.02195995,63.75412996,123.6306911,93.69251959,46.44980362,27.68720948,208.1776895,28.89599947,7.064390814,45.44022154,24.9564003,84.04419373,19.66917228,42.59866078,38.36619613,38.67708527,40.36550067,55.10973607,6.042817066,44.94441937,11.79098783,49.2396721,8.758061112,26.79519894,5.660500266,70.52559811,36.88401257,37.65132525,27.75366532,84.42493018,33.0861414,51.89457878,37.01675499,31.20583001,9.114420486,36.05413552,35.1147573,14.61025456,51.9799101,42.68908286,7.379279292,29.24834652,6.789570987,21.04426852,9.697531256,32.14592804,29.77008695,41.81727063,22.29071545,33.72615432,41.27228626,34.89228951,164.3514642,57.23143071,16.02370553,36.20710944,25.42487744,54.26415951
hsa-miR-494-5p,0,1.493070959,0,0,1.469930494,0,1.428320339,0,0,2.310519739,0,0,0,2.003071824,0,0,1.845983262,0.665978684,0.690607665,0,1.706590344,1.246573977,1.642136459,0,0,1.911262821,1.682920726,0,2.490713554,0,0,0,1.4806702,0,0,1.160833909,1.283903375,1.123865735,0,0,1.355377829,2.071757879,2.133865167,1.648045125,1.402052712,0,1.35318577,0.643342625,0,0,0,1.635576071,2.079385922,1.19808148,1.863221573,0,0,1.470573429
hsa-miR-495-3p,4.214716851,2.090299343,6.293926094,3.110125131,12.64140225,5.058240193,11.9026695,3.312917137,1.823068597,5.391212725,4.083774595,9.906349831,2.622556304,3.204914918,4.714490202,4.478399348,6.768605295,4.328861443,0.517955749,8.520269074,2.637457805,6.232869886,2.463204688,5.359039788,1.191684266,9.174061543,7.432899872,4.034070563,5.693059552,6.494225399,5.870121862,4.908946641,5.922680799,5.610036855,2.570733983,5.05304172,5.328199005,3.371597206,1.999227312,3.461276989,1.054182756,5.240328752,1.357914197,6.972498605,1.635728164,3.090954619,2.706371541,2.5733705,2.786339432,2.734553053,7.546052339,1.635576071,15.27548889,4.608005693,3.726443146,3.890020022,4.59485737,8.088153857
hsa-miR-495-5p,1.204204815,1.493070959,0,0,0,0.798669504,3.451774154,0.736203808,0,2.15648509,0,2.716257212,0,0,0,0,1.969048813,0.998968025,1.035911497,0.958530271,0,1.038811648,0,0,0.8937632,3.440273079,2.103650907,2.241150313,1.067448666,2.1647418,0.533647442,0,0.59226808,0.350627303,1.635921626,1.433971299,1.733269556,1.123865735,0,0,0,1.828021658,0.581963227,0,1.051539534,0,0,0.857790167,1.393169716,1.823035368,2.926020295,1.090384047,1.519551251,1.751042163,0.372644315,0,0,0
hsa-miR-496,0,0.298614192,0,0,0,0,1.785400424,0,0,0,0,0.79889918,0,0,0,0,1.845983262,0,0.345303832,0,0,1.246573977,0,0,0,0,1.542677332,0,1.067448666,0,0,0,0.88840212,0,0,0,0,0,0,0,0,0,1.163926455,0,0,0,0,0,0,0,1.69401175,0,4.158771844,1.382401708,0,0,0,0
hsa-miR-497-3p,12.16246863,18.2154657,22.02874133,7.386547187,29.69259599,21.56407661,12.02169619,15.27622902,13.90089805,14.01715308,7.033167358,23.9669754,7.539849374,13.48735028,15.281451,15.87796132,15.99852161,18.3144138,8.632595809,23.53724332,2.792602381,24.72371721,6.568545834,9.18692535,3.277131733,16.43686026,8.414603629,17.70508747,14.94428132,24.24510815,10.93977256,14.02556183,17.17577432,14.02509214,10.04923284,8.740396489,2.760392256,6.743194413,1.999227312,25.61344972,1.807170439,6.459009857,18.04086005,6.972498605,14.95522892,8.345577472,8.795707507,14.36798529,15.32486688,6.38062379,7.546052339,5.451920237,6.078205003,16.68098061,20.86808162,27.23014015,2.603752509,13.23516086
hsa-miR-497-5p,471.9278668,847.4670765,864.9652717,506.5616308,633.246057,547.8872799,338.5119204,370.6786175,338.1792248,457.4829083,179.9129586,532.7059732,216.0330755,375.5091979,316.3585494,450.282698,451.2813749,558.4231262,328.7292484,592.1587007,82.38177025,563.8669623,277.5210615,311.5898848,110.5287157,635.8771407,368.2791522,601.972974,493.8729161,787.1001183,607.0239652,409.5464055,450.1237407,320.8239827,511.1086565,299.2902954,102.6480748,412.4587249,73.97141053,510.6537317,72.58801263,296.9925853,582.3512029,311.734074,771.4795046,379.5692273,324.7645849,376.7843307,402.6260479,307.1814596,249.4817304,384.3603767,151.8751487,536.9248234,265.6953963,752.8684904,185.7853996,404.8488649
hsa-miR-498,0,0,0.44956615,0.777531283,71.14463593,0,0,0,0,0,0,0,620.890205,0,0,0,2.092114364,0,0,0,0,0,0,1.148365669,0,0,0,0,0,0,0,0,0,0,0,0.955980866,0,0,17.421838,0,0,0,63.24000405,0,0,0,0,0,0,0,0,0,0,0,0,0,0.306323825,0
hsa-miR-4999-3p,1.445045778,0.298614192,0.44956615,0,2.351888791,2.662231681,0,3.496968089,2.278835746,3.696831583,2.949392763,3.19559672,0,2.136609945,0,2.44276328,0.615327754,1.498452038,0,2.236570632,0,1.246573977,2.463204688,0,2.085447466,1.720136539,1.402433938,0,0,2.597690159,0,0.701278092,1.4806702,1.402509214,1.402218536,1.502255647,1.604879218,2.247731471,0,0,0,0,2.133865167,0,0,0,0,0,0,2.734553053,0.770005341,0.545192024,1.199645724,1.751042163,0.745288629,0.897696928,0,1.764688114
hsa-miR-4999-5p,6.984387925,5.673669645,1.348698449,1.943828207,2.939860989,5.590686529,1.904427119,5.889630466,8.659575836,9.704182904,2.041887298,3.834716064,3.27819538,7.878749173,2.601098043,4.274835741,1.107589957,1.997936051,8.977899641,7.561738803,1.706590344,6.648394545,7.663303473,10.71807958,1.7875264,0.764505129,3.085354664,4.706415657,3.913978442,1.73179344,4.002355815,4.908946641,3.257474439,5.259409552,0.701109268,3.550786074,5.328199005,7.867060148,1.428019508,3.230525189,1.355377829,5.971537415,7.371534214,6.845725903,1.986241342,6.800100163,7.442521737,6.43342625,9.055603153,8.203659158,4.312029908,7.087496308,2.719196975,4.515845579,4.84437609,3.291555403,1.072133386,6.470523086
hsa-miR-499a-3p,0,1.045149672,0,0,0,0,1.19026695,0,0,0,0,0,0,1.335381216,0,0.61069082,1.230655508,0,2.071822994,1.597550451,2.016879498,2.077623295,1.368447049,0,0,0.764505129,0,0,1.423264888,0,0,2.103834275,0.88840212,0,0,1.229118256,0.770342025,1.123865735,0,0,0,0,0.581963227,2.155135932,1.518890438,0,0,0,0,0,0,0,0,0,0,0,0,0.588229371
hsa-miR-499a-5p,23.00031196,42.25390815,18.43221213,38.09903286,13.81734665,29.81699482,7.379655087,28.89599947,9.115342986,20.3325737,85.7592665,18.2149013,4.261653994,20.69840884,9.10384315,24.02050559,102.3905383,39.12624766,50.41435952,27.15835767,11.3255541,20.15294596,14.23184931,11.48365669,14.59813226,36.88737245,6.871926297,15.68805219,9.962854216,20.34857292,8.004711629,44.18051977,19.84098068,33.30959383,16.35921626,41.38031463,4.108490799,30.34437486,0.856811705,14.30661155,85.2382057,11.94307483,20.5627007,20.41040501,16.35728164,13.29110486,12.85526482,11.79461479,16.71803659,20.05338905,10.47207263,14.17499262,25.91234764,25.34403131,7.452886292,17.05624164,8.730229002,18.67628254
hsa-miR-499b-3p,4.214716851,4.479212878,2.697396897,2.72135949,1.763916593,3.727124353,1.904427119,5.153426658,1.139417873,3.696831583,3.856898229,3.355376556,1.966917228,3.338453039,1.950823532,1.22138164,5.291818686,3.329893418,5.524861318,1.810557178,6.516072223,5.609582897,2.463204688,0,8.937631999,2.67576795,2.243894301,3.137610438,1.067448666,3.030638519,2.401413489,4.20766855,1.4806702,2.103763821,1.635921626,4.50676694,2.118440568,4.495462942,0,4.153532386,6.62629161,3.656043315,6.207607759,3.676408355,1.518890438,4.945527391,2.029778655,3.645608209,2.089754574,0.911517684,2.002013886,3.816344166,2.319315067,1.843202277,2.981154517,0.897696928,2.603752509,2.941146857
hsa-miR-499b-5p,0,0.298614192,0,0.388765641,0,0,0,0,0,0,0,0,0.983458614,0,0,0,1.353721059,0,0,0,0,0,0,0,0,0,1.963407513,0,0,0,0,0,0,0,0,0,0,1.123865735,0,0,0,0,0.387975485,0,0,0,0,0,0,0,0,0,0.959716579,0,0,0,1.531619123,0
hsa-miR-5000-3p,8.429433702,1.045149672,0,1.166296924,0,0,2.142480509,0,0.911534299,2.310519739,0,1.757578196,2.950375842,1.869533702,1.625686277,0,2.215179915,1.165462696,1.208563413,1.065033634,0,1.869860966,0,0,2.6812896,1.911262821,2.103650907,0,1.423264888,1.0823709,0,0,1.77680424,0,2.337030894,1.502255647,1.54068405,1.123865735,0,0.923007197,1.957767976,2.193625989,2.133865167,2.02836323,3.037780875,1.236381848,3.382964426,1.930027875,0,0,1.540010681,0.545192024,1.199645724,2.304002847,0,0,1.531619123,1.470573429
hsa-miR-5000-5p,1.926727703,0,0,0,0,0,1.666373729,2.208611425,0,0,0,0,0,0,1.625686277,0,2.338245466,0,2.071822994,0,2.327168651,0,1.915825868,0,1.489605333,0.955631411,0,0,1.77908111,2.1647418,0,0,0,0,0,1.775393037,2.0542454,0,0,1.846014394,2.710755658,1.828021658,0.969938712,0,1.402052712,1.236381848,2.029778655,1.930027875,0,2.734553053,0,0,1.519551251,0.921601139,0,0,0,0
hsa-miR-5001-3p,4.575978295,2.687527727,4.945227645,2.332593849,6.761680274,2.662231681,5.237174578,2.944815233,3.874020769,3.696831583,3.630021862,2.556477376,6.884210298,6.676906078,9.10384315,5.089090168,1.599852161,2.164430722,3.798342156,3.940624447,2.792602381,1.662098636,1.915825868,6.1246169,2.085447466,2.866894232,5.749979146,3.361725469,7.827956884,2.597690159,7.204240466,3.155751412,5.626546759,2.805018428,2.570733983,3.619070421,6.61210238,5.619328677,7.140097541,3.922780587,5.421511317,4.87472442,2.715828395,2.915772144,2.687267697,4.636431929,9.472300392,3.86005575,3.48292429,3.646070737,3.234022431,2.180768095,11.35664619,2.488323074,7.452886292,3.291555403,11.02765769,3.529376229
hsa-miR-5001-5p,1.324625296,1.642378055,0,0,0,0,1.19026695,0,0,1.694381142,0,0,0,1.068304973,1.625686277,0,0,1.498452038,1.726519162,0,1.706590344,0,0,0,0.8937632,0,0,0.672345094,1.067448666,2.381215979,0.800471163,0,0,0,0,0.955980866,1.669074387,1.123865735,0,3.461276989,2.560158122,1.218681105,0,0,0,1.54547731,1.35318577,1.501132792,0,0.911517684,0,1.635576071,1.039692961,1.19808148,0,0,0,1.617630771
hsa-miR-5002-3p,1.204204815,0,0,1.166296924,0,0,1.309293644,0,0,1.848415791,0.680629099,0,1.966917228,0,0,0,1.722917712,0.665978684,0,0,1.861734921,0,0,0,0,0,1.963407513,2.241150313,0.355816222,0,1.600942326,0,0,0,0,1.638824342,1.412293712,0,0,0,0,1.340549216,1.163926455,0,31.54618601,0,1.35318577,1.501132792,0,0,0,1.090384047,1.199645724,1.105921366,0,0.598464619,1.531619123,0
hsa-miR-5002-5p,1.68588674,3.434063206,1.348698449,1.943828207,12.93538835,5.856909697,31.78012755,6.441783322,13.21724733,8.317871061,10.89006559,8.787890979,11.14586429,7.745211051,31.86345102,4.071272134,14.15253835,7.159270849,5.87016515,5.538174898,38.63099961,10.38811648,8.758061112,3.445097006,8.639710932,13.56996603,23.70113355,4.930530688,13.16520021,6.927173758,12.00706744,4.908946641,18.06417644,11.57070101,4.674061788,7.374709538,25.54967716,11.23865735,7.140097541,9.230071969,7.228681756,10.23692128,7.565521957,7.98668022,6.309237203,5.254622853,4.059557311,6.43342625,4.179509148,3.646070737,6.160042726,6.542304284,11.43662257,5.437446718,7.452886292,4.189252331,13.93773402,6.029351057
hsa-miR-5003-3p,10.83784333,6.121590933,3.596529196,7.775312829,33.80840137,8.785364546,2.618587289,3.681019041,10.48264443,6.469455269,14.29321108,6.071633767,15.07969875,8.279363537,8.453568639,8.346107875,10.33750627,5.49432414,5.179557485,6.496705169,8.06751799,5.817345227,6.021167015,9.952502463,12.21476373,5.542662182,3.506084845,4.482300625,9.251221772,6.494225399,6.670593025,5.259585687,8.884021199,7.363173372,4.907764877,6.555297367,12.90322892,10.11479162,9.710532656,5.99954678,12.65019307,5.605933083,2.909816137,6.718953201,7.24393901,12.05472302,6.089335966,12.43795742,15.32486688,5.469106105,11.08807691,8.723072379,3.678913554,6.91200854,8.198174921,2.693090784,2.297428685,3.529376229
hsa-miR-5003-5p,0,1.642378055,0,0,0,0,1.547347034,0,0,0,0,0,0,0,0,0,0.984524407,0,0,0,0,0,0,0,0,0,1.682920726,0,1.423264888,0,0,0,0,0,0,1.365686951,1.54068405,0,0,0,0,0,1.939877425,0,1.402052712,0,0,0,0,0,0,0,0,1.105921366,0,0,0,0
hsa-miR-5004-3p,1.324625296,0,1.348698449,1.166296924,1.175944395,0,0,2.024560473,1.595185022,1.694381142,0,0,3.606014918,0.667690608,1.625686277,0,2.215179915,1.664946709,0,0,2.172024074,1.454336307,0,0,0,0.955631411,1.963407513,0,0,0,0,0,0.29613404,0,0,1.775393037,1.091317869,0,0,0.923007197,0,1.584285437,2.909816137,2.02836323,1.16837726,0.618190924,2.029778655,1.501132792,0,0,0,0.545192024,1.359598487,0,0,0,1.225295299,1.617630771
hsa-miR-5004-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.092549561,0,0,0,0,0,1.462417326,0,0,0,0,0.676592885,0.857790167,0,0,0,0,0,0,0,0,0,0
hsa-miR-5006-3p,2.528830111,1.343763863,2.697396897,1.943828207,3.527833186,2.662231681,2.856640679,1.840509521,3.41825362,2.15648509,3.403145496,1.438018524,3.27819538,0.934766851,2.438529415,1.83207246,1.969048813,1.83144138,2.24447491,2.662584086,1.861734921,2.285385625,1.915825868,0,0.595842133,2.293515386,1.963407513,3.361725469,2.134897332,2.1647418,2.401413489,1.753195229,1.18453616,1.753136517,2.804437073,2.79965825,3.017172931,2.247731471,0,1.846014394,2.710755658,1.340549216,4.073742592,3.169317548,1.986241342,4.636431929,3.382964426,2.787818042,2.089754574,0.911517684,2.772019227,2.180768095,2.719196975,2.488323074,1.490577258,0.598464619,1.99110486,2.352917486
hsa-miR-5006-5p,1.204204815,2.388913535,0,0,0,1.863562176,1.547347034,0,0,0,2.268763664,1.59779836,0,0.801228729,0,1.22138164,1.47678661,0,0.690607665,1.171536998,1.706590344,0,0,0,0,0,1.682920726,1.120575156,0.711632444,0,1.067294884,1.051917137,0,3.506273034,0,1.160833909,2.439416412,2.247731471,0,0,2.710755658,1.340549216,2.521840652,1.521272423,1.635728164,0,4.059557311,0.428895083,1.393169716,0,0.616004273,0,1.039692961,1.382401708,0,1.496161547,0,2.499974829
hsa-miR-5007-3p,3.371773481,0.74653548,0.44956615,1.555062566,3.233847088,5.324463361,3.094694069,2.944815233,2.278835746,1.848415791,2.722516397,1.917358032,7.539849374,0.934766851,3.251372553,0.814254427,6.276343092,2.663914734,2.762430659,2.236570632,27.30544551,1.454336307,7.663303473,0,1.191684266,2.102389104,3.365841452,2.017035281,2.134897332,0.86589672,4.269179536,3.857029504,4.442010599,2.805018428,1.635921626,2.321667817,4.365271474,8.990925884,0,11.30683816,1.505975366,2.924834652,2.715828395,1.521272423,11.56693487,1.54547731,2.029778655,1.501132792,2.089754574,0.911517684,2.46401709,1.090384047,3.279031646,2.488323074,7.825530606,0.598464619,2.297428685,1.470573429
hsa-miR-5007-5p,0,0,0,0,0,0,0,0,0,0,0,1.917358032,0,0,0,0,1.353721059,0,0,0,0,0,1.368447049,0,0,1.911262821,1.542677332,0,0,0,0,0,0,0,0,1.160833909,1.283903375,0,0,0,0,2.3154941,1.55190194,0,0,0,1.35318577,1.28668525,0,0,1.386009613,0,0,1.290241594,0,0,0,0
hsa-miR-5008-5p,1.324625296,0,0,0,0,0,1.19026695,0,0,0,0,0,0,0.267076243,0,0,1.599852161,0,0,0,0,0,0,0,0,0,0,0,0.711632444,0,0,0,0,0,0,1.160833909,1.155513037,0,0,0,0,0,0.969938712,1.521272423,1.75256589,0,0,0,0,0,0,0,0.799763816,0,0,0,0,1.911745457
hsa-miR-5009-3p,0,1.791685151,0.899132299,0,1.175944395,2.662231681,2.737613984,0,0,2.618589038,3.856898229,1.59779836,0,1.602457459,1.625686277,1.017818034,2.461311017,1.83144138,2.762430659,1.278040361,3.568325265,2.493147954,0,0,2.383368533,2.102389104,2.384137695,0,2.846529776,1.29884508,0,1.051917137,0.88840212,1.05188191,0,1.775393037,2.375221243,1.123865735,0,2.99977339,0,2.3154941,1.55190194,1.648045125,1.16837726,0.927286386,5.412743081,1.072237708,0.696584858,0.911517684,2.002013886,3.816344166,1.839456777,1.19808148,1.490577258,1.196929238,0,2.0588028
hsa-miR-5009-5p,3.251352999,2.388913535,2.697396897,1.555062566,3.233847088,1.597339008,2.737613984,2.392662377,1.367301448,2.002450441,0,1.757578196,3.606014918,1.335381216,1.625686277,0,2.338245466,1.165462696,0.690607665,1.065033634,1.861734921,1.246573977,0,0,0,0.955631411,2.664624482,2.241150313,3.55816222,0,2.134589768,0,1.18453616,2.805018428,2.570733983,2.048530427,3.209758437,3.371597206,0,0.923007197,4.216731024,1.706153547,2.133865167,1.774817827,3.388294053,2.163668234,3.382964426,1.715580333,2.089754574,0,2.002013886,2.725960118,3.039102501,1.935362391,0,0,0.918971474,0.588229371
